#version,serial,flight,call,time,rssi,lqi,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 10970, 17,HANARO,    -1.60, -89,   6, 3,   boost,   -0.00, 103297.00, -162.88,    0.74,    0.00, 10.2, 4.02, 4.02, 4.04,   9.76,   0.53,  -1.31,  -0.49,   0.00,  -0.73,   0.26,   0.17,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841391, 126.7949546,    23.0, 2025,  2, 23,  6,  8, 20,        0,        0, 107,   0,   1.9,   1.1,   1.5, 21, 16, 16,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,    -1.57, -87,   8, 3,   boost,   -0.00, 103297.00, -162.88,    0.74,    0.00, 10.2, 4.02, 4.02, 4.04,   9.76,   0.53,  -1.31,  -0.49,   0.00,  -0.73,   0.26,   0.17,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841391, 126.7949546,    23.0, 2025,  2, 23,  6,  8, 20,        0,        0, 107,   0,   1.9,   1.1,   1.5, 21, 16, 16,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,    -1.42, -87,  10, 3,   boost,   -0.00, 103297.00, -162.88,    0.74,    0.00, 10.2, 4.02, 4.02, 4.04,   9.76,   0.53,  -1.31,  -0.49,   0.00,  -0.73,   0.26,   0.17,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841389, 126.7949540,    22.0, 2025,  2, 23,  6,  8, 21,        0,        1, 208, -88,   1.9,   1.1,   1.5, 21, 15, 17,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,    -1.42, -86,   7, 3,   boost,   -0.00, 103297.00, -162.88,    0.74,    0.00, 10.2, 4.02, 4.02, 4.04,   9.76,   0.53,  -1.31,  -0.49,   0.00,  -0.73,   0.26,   0.17,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841389, 126.7949540,    22.0, 2025,  2, 23,  6,  8, 21,        0,        1, 208, -88,   1.9,   1.1,   1.5, 21, 15, 17,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,    -0.59, -88,   7, 3,   boost,    0.98, 103296.00, -162.79,    0.82,    0.46, 10.2, 4.02, 4.02, 4.04,   9.78,   0.36,  -1.24,   4.58,  -0.18,   2.01,   0.25,   0.17,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841389, 126.7949540,    22.0, 2025,  2, 23,  6,  8, 21,        0,        1, 208, -88,   1.9,   1.1,   1.5, 21, 15, 17,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,    -0.56, -87,   7, 3,   boost,    0.98, 103296.00, -162.79,    0.82,    0.46, 10.2, 4.02, 4.02, 4.03,   9.78,   0.36,  -1.24,   4.58,  -0.18,   2.01,   0.25,   0.17,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841389, 126.7949540,    22.0, 2025,  2, 23,  6,  8, 21,        0,        1, 208, -88,   1.9,   1.1,   1.5, 21, 15, 17,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,    -0.42,-108,   7, 3,   boost,    0.98, 103296.00, -162.79,    0.82,    0.46, 10.2, 4.02, 4.02, 4.03,   9.78,   0.36,  -1.24,   4.58,  -0.18,   2.01,   0.25,   0.17,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,    -0.03, -82,   6, 3,   boost,   41.68, 103299.00, -163.04,    0.57,   12.33, 10.2, 4.02, 4.02, 4.03,  49.82,   0.49,  -0.96, -21.48,   1.10,   3.54,   0.25,   0.20,  -0.31,   5.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.00, -81,   8, 3,   boost,   41.68, 103299.00, -163.04,    0.57,   12.33, 10.2, 4.02, 4.02, 4.04,  49.82,   0.49,  -0.96, -21.48,   1.10,   3.54,   0.25,   0.20,  -0.31,   5.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.07, -81,   8, 3,   boost,   46.09, 103276.00, -161.15,    2.46,   16.70, 10.2, 4.02, 4.02, 4.04,  55.59,  -2.23,  -1.24, -26.18,   2.99,   4.03,   0.25,   0.21,  -0.31,   6.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.10, -78,   4, 3,   boost,   46.09, 103276.00, -161.15,    2.46,   16.70, 10.2, 4.02, 4.02, 4.04,  55.59,  -2.23,  -1.24, -26.18,   2.99,   4.03,   0.25,   0.21,  -0.31,   6.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.18, -79,  10, 3,   boost,   47.56, 103255.00, -159.43,    4.18,   21.81, 10.2, 4.02, 4.02, 4.04,  59.89,  -2.22,   0.45,   1.22,   1.71,   1.22,   0.26,   0.21,  -0.31,   6.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.21, -78,   5, 3,   boost,   47.56, 103255.00, -159.43,    4.18,   21.81, 10.2, 4.02, 4.02, 4.03,  59.89,  -2.22,   0.45,   1.22,   1.71,   1.22,   0.26,   0.21,  -0.31,   6.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.29, -83,  13, 3,   boost,   53.94, 103208.00, -155.58,    8.03,   27.36, 10.2, 4.02, 4.02, 4.03,  63.06,   0.36,  -4.23,  75.87,   8.36,   0.55,   0.25,   0.18,  -0.32,   6.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 14, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.32, -82,   7, 3,   boost,   53.94, 103208.00, -155.58,    8.03,   27.36, 10.2, 4.02, 4.02, 4.04,  63.06,   0.36,  -4.23,  75.87,   8.36,   0.55,   0.25,   0.18,  -0.32,   6.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.32, -82,   8, 3,   boost,   53.94, 103208.00, -155.58,    8.03,   27.36, 10.2, 4.02, 4.02, 4.04,  63.06,   0.36,  -4.23,  75.87,   8.36,   0.55,   0.25,   0.18,  -0.32,   6.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.40, -79,   9, 3,   boost,   56.88, 103176.00, -152.95,   10.66,   33.41, 10.2, 4.02, 4.02, 4.04,  66.45,  -0.64,  -1.95,  63.90,   5.25,  -1.83,   0.25,   0.14,  -0.32,   7.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.43, -79,   5, 3,   boost,   56.88, 103176.00, -152.95,   10.66,   33.41, 10.2, 4.02, 4.02, 4.04,  66.45,  -0.64,  -1.95,  63.90,   5.25,  -1.83,   0.25,   0.14,  -0.32,   7.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.43, -77,   7, 3,   boost,   56.88, 103176.00, -152.95,   10.66,   33.41, 10.2, 4.02, 4.02, 4.04,  66.45,  -0.64,  -1.95,  63.90,   5.25,  -1.83,   0.25,   0.14,  -0.32,   7.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.51, -78,   8, 3,   boost,   59.33, 103119.00, -148.28,   15.34,   39.74, 10.2, 4.02, 4.02, 4.04,  69.49,  -0.37,  -2.21,  46.08,   6.23,  -4.52,   0.24,   0.11,  -0.32,   7.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.54, -75,   6, 3,   boost,   59.33, 103119.00, -148.28,   15.34,   39.74, 10.2, 4.02, 4.02, 4.04,  69.49,  -0.37,  -2.21,  46.08,   6.23,  -4.52,   0.24,   0.11,  -0.32,   7.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1,  9,  35.8841392, 126.7949542,    23.0, 2025,  2, 23,  6,  8, 22,        0,        0,   0,   0,   1.9,   1.1,   1.5, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.58, -80,   6, 3,   boost,   59.33, 103119.00, -148.28,   15.34,   39.74, 10.2, 4.02, 4.02, 4.04,  69.49,  -0.37,  -2.21,  46.08,   6.23,  -4.52,   0.24,   0.11,  -0.32,   7.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.62, -75,   8, 3,   boost,   61.29, 103059.00, -143.35,   20.26,   46.31, 10.2, 4.02, 4.02, 4.04,  72.23,   0.30,  -2.97,  18.19,   7.63,  -4.52,   0.24,   0.09,  -0.32,   8.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.65, -74,   8, 3,   boost,   61.29, 103059.00, -143.35,   20.26,   46.31, 10.2, 4.02, 4.02, 4.03,  72.23,   0.30,  -2.97,  18.19,   7.63,  -4.52,   0.24,   0.09,  -0.32,   8.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.73, -74,  12, 3,   boost,   63.74, 102978.00, -136.70,   26.91,   53.11, 10.2, 4.02, 4.02, 4.03,  74.21,   0.46,  -3.00,  23.74,  10.93,  -4.58,   0.23,   0.09,  -0.32,   8.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.76, -73,   8, 3,   boost,   63.74, 102978.00, -136.70,   26.91,   53.11, 10.2, 4.02, 4.02, 4.04,  74.21,   0.46,  -3.00,  23.74,  10.93,  -4.58,   0.23,   0.09,  -0.32,   8.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.84, -75,   5, 3,   boost,   67.18, 102906.00, -130.78,   32.83,   60.21, 10.2, 4.02, 4.02, 4.04,  77.19,  -0.04,  -2.14,  36.62,  13.73,  -4.03,   0.22,   0.07,  -0.32,  10.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.87, -72,   4, 3,   boost,   67.18, 102906.00, -130.78,   32.83,   60.21, 10.2, 4.02, 4.02, 4.03,  77.19,  -0.04,  -2.14,  36.62,  13.73,  -4.03,   0.22,   0.07,  -0.32,  10.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.95, -72,  10, 3,   boost,   71.10, 102819.00, -123.63,   39.98,   67.67, 10.2, 4.02, 4.02, 4.03,  79.55,   0.41,  -2.18,  45.84,  15.26,  -4.39,   0.21,   0.04,  -0.32,  11.00, 4.03, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     0.98, -72,   8, 3,   boost,   71.10, 102819.00, -123.63,   39.98,   67.67, 10.2, 4.02, 4.02, 4.04,  79.55,   0.41,  -2.18,  45.84,  15.26,  -4.39,   0.21,   0.04,  -0.32,  11.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.06, -71,   5, 3,   boost,   71.10, 102734.00, -116.63,   46.98,   75.31, 10.2, 4.02, 4.02, 4.04,  82.35,   0.35,  -1.20,  31.56,  15.87,  -4.70,   0.20,   0.02,  -0.32,  12.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.09, -72,   7, 3,   boost,   71.10, 102734.00, -116.63,   46.98,   75.31, 10.2, 4.02, 4.02, 4.03,  82.35,   0.35,  -1.20,  31.56,  15.87,  -4.70,   0.20,   0.02,  -0.32,  12.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.17, -75,   8, 3,   boost,   74.04, 102609.00, -106.34,   57.27,   83.06, 10.2, 4.02, 4.02, 4.03,  84.64,   0.64,  -0.05,  -1.53,  14.77,  -4.76,   0.19,   0.02,  -0.33,  14.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.20, -74,   8, 3,   boost,   74.04, 102609.00, -106.34,   57.27,   83.06, 10.2, 4.02, 4.02, 4.04,  84.64,   0.64,  -0.05,  -1.53,  14.77,  -4.76,   0.19,   0.02,  -0.33,  14.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.28, -78,   6, 3,   boost,   76.49, 102493.00,  -96.78,   66.84,   91.04, 10.2, 4.02, 4.02, 4.04,  86.57,   1.24,  -0.93, -41.93,  12.21,  -5.13,   0.19,   0.04,  -0.34,  15.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.31, -81,   5, 3,   boost,   76.49, 102493.00,  -96.78,   66.84,   91.04, 10.2, 4.02, 4.02, 4.04,  86.57,   1.24,  -0.93, -41.93,  12.21,  -5.13,   0.19,   0.04,  -0.34,  15.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.39, -82,   8, 3,   boost,   81.40, 102332.00,  -83.49,   80.12,   99.37, 10.2, 4.02, 4.02, 4.04,  88.83,   2.02,   0.06, -81.67,  10.25,  -3.72,   0.18,   0.09,  -0.37,  16.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 15, 18,  0,  0,  0, 27, 34,  0, 36,  0,  0,  0, 31,  0,  0, 32,  0,  0,  0,  0, 31,  0,  0,  0,  0, 37,  0,  0, 29,  0,  0
6, 10970, 17,HANARO,     1.42, -82,   7, 3,   boost,   81.40, 102332.00,  -83.49,   80.12,   99.37, 10.2, 4.02, 4.02, 4.03,  88.83,   2.02,   0.06, -81.67,  10.25,  -3.72,   0.18,   0.09,  -0.37,  16.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 16, 19,  0,  0,  0, 26, 34,  0, 34,  0,  0,  0, 23,  0,  0, 18,  0,  0,  0,  0, 26,  0,  0,  0,  0, 33,  0,  0, 17,  0,  0
6, 10970, 17,HANARO,     1.42, -83,   7, 3,   boost,   81.40, 102332.00,  -83.49,   80.12,   99.37, 10.2, 4.02, 4.02, 4.03,  88.83,   2.02,   0.06, -81.67,  10.25,  -3.72,   0.18,   0.09,  -0.37,  16.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 16, 19,  0,  0,  0, 26, 34,  0, 34,  0,  0,  0, 23,  0,  0, 18,  0,  0,  0,  0, 26,  0,  0,  0,  0, 33,  0,  0, 17,  0,  0
6, 10970, 17,HANARO,     1.50, -80,   9, 3,   boost,   78.94, 102194.00,  -72.09,   91.53,  107.78, 10.2, 4.02, 4.02, 4.03,  90.67,   2.74,   0.42,-110.53,   8.36,  -1.65,   0.18,   0.17,  -0.38,  17.00, 4.04, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 16, 19,  0,  0,  0, 26, 34,  0, 34,  0,  0,  0, 23,  0,  0, 18,  0,  0,  0,  0, 26,  0,  0,  0,  0, 33,  0,  0, 17,  0,  0
6, 10970, 17,HANARO,     1.53, -80,   6, 3,   boost,   78.94, 102194.00,  -72.09,   91.53,  107.78, 10.2, 4.02, 4.02, 4.04,  90.67,   2.74,   0.42,-110.53,   8.36,  -1.65,   0.18,   0.17,  -0.38,  17.00, 4.02, 0.00, 0.00, 0.00, 4.02, 1, 1, 10,  35.8841747, 126.7949760,    41.0, 2025,  2, 23,  6,  8, 23,        4,       19,  26,  76,   1.5,   0.8,   1.3, 20, 16, 19,  0,  0,  0, 26, 34,  0, 34,  0,  0,  0, 23,  0,  0, 18,  0,  0,  0,  0, 26,  0,  0,  0,  0, 33,  0,  0, 17,  0,  0
